sampleID,Population,Timepoint,ExtractionBatch,ExtractionTube,Flagged?,Directory,FilenameStem
E1_MGX_m4_day22_S141,E1_4,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day22_S141
E1_MGX_m4_day27_S104,E1_4,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day27_S104
E1_MGX_m4_day29_S159,E1_4,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day29_S159
E1_MGX_m4_day2_S103,E1_4,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day2_S103
E1_MGX_m4_day33_S102,E1_4,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day33_S102
E1_MGX_m4_day36_S147,E1_4,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day36_S147
E1_MGX_m4_day3_S179,E1_4,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day3_S179
E1_MGX_m4_day40_S141,E1_4,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day40_S141
E1_MGX_m4_day4_S106,E1_4,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day4_S106
E1_MGX_m4_day54_S227,E1_4,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day54_S227
E1_MGX_m4_day5_S1,E1_4,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day5_S1
E1_MGX_m4_day6_S26,E1_4,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day6_S26
E1_MGX_m4_day7_S55,E1_4,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day7_S55
E1_MGX_m4_day9_S106,E1_4,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_day9_S106
E1_MGX_m4_daycecum_S161,E1_4,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m4_daycecum_S161
E1_MGX_m5_day12_S88,E1_5,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day12_S88
E1_MGX_m5_day14_S127,E1_5,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day14_S127
E1_MGX_m5_day16_S139,E1_5,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day16_S139
E1_MGX_m5_day17_S191,E1_5,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day17_S191
E1_MGX_m5_day18_S229,E1_5,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day18_S229
E1_MGX_m5_day19_S10,E1_5,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day19_S10
E1_MGX_m5_day1_S179,E1_5,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day1_S179
E1_MGX_m5_day20_S39,E1_5,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day20_S39
E1_MGX_m5_day21_S68,E1_5,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day21_S68
E1_MGX_m5_day22_S142,E1_5,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day22_S142
E1_MGX_m5_day27_S108,E1_5,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day27_S108
E1_MGX_m5_day29_S160,E1_5,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day29_S160
E1_MGX_m5_day2_S104,E1_5,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day2_S104
E1_MGX_m5_day33_S105,E1_5,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day33_S105
E1_MGX_m5_day36_S149,E1_5,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day36_S149
E1_MGX_m5_day3_S71,E1_5,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day3_S71
E1_MGX_m5_day40_S145,E1_5,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day40_S145
E1_MGX_m5_day4_S219,E1_5,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day4_S219
E1_MGX_m5_day54_S230,E1_5,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day54_S230
E1_MGX_m5_day5_S3,E1_5,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day5_S3
E1_MGX_m5_day6_S28,E1_5,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day6_S28
E1_MGX_m5_day7_S57,E1_5,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day7_S57
E1_MGX_m5_day9_S121,E1_5,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_day9_S121
E1_MGX_m5_daycecum_S162,E1_5,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m5_daycecum_S162
E1_MGX_m6_day12_S94,E1_6,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day12_S94
E1_MGX_m6_day14_S133,E1_6,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day14_S133
E1_MGX_m6_day15_S162,E1_6,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day15_S162
E1_MGX_m6_day16_S140,E1_6,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day16_S140
E1_MGX_m6_day17_S194,E1_6,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day17_S194
E1_MGX_m6_day18_S232,E1_6,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day18_S232
E1_MGX_m6_day19_S12,E1_6,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day19_S12
E1_MGX_m6_day1_S180,E1_6,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day1_S180
E1_MGX_m6_day20_S41,E1_6,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day20_S41
E1_MGX_m6_day21_S70,E1_6,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day21_S70
E1_MGX_m6_day22_S157,E1_6,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day22_S157
E1_MGX_m6_day27_S111,E1_6,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day27_S111
E1_MGX_m6_day29_S175,E1_6,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day29_S175
E1_MGX_m6_day2_S119,E1_6,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day2_S119
E1_MGX_m6_day33_S109,E1_6,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day33_S109
E1_MGX_m6_day36_S152,E1_6,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day36_S152
E1_MGX_m6_day3_S184,E1_6,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day3_S184
E1_MGX_m6_day40_S46,E1_6,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day40_S46
E1_MGX_m6_day4_S222,E1_6,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day4_S222
E1_MGX_m6_day54_S233,E1_6,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day54_S233
E1_MGX_m6_day5_S5,E1_6,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day5_S5
E1_MGX_m6_day6_S30,E1_6,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day6_S30
E1_MGX_m6_day7_S61,E1_6,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day7_S61
E1_MGX_m6_day9_S122,E1_6,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_day9_S122
E1_MGX_m6_daycecum_S177,E1_6,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m6_daycecum_S177
E1_MGX_m7_day12_S97,E1_7,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day12_S97
E1_MGX_m7_day15_S165,E1_7,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day15_S165
E1_MGX_m7_day16_S155,E1_7,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day16_S155
E1_MGX_m7_day17_S197,E1_7,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day17_S197
E1_MGX_m7_day18_S235,E1_7,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day18_S235
E1_MGX_m7_day19_S14,E1_7,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day19_S14
E1_MGX_m7_day1_S101,E1_7,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day1_S101
E1_MGX_m7_day20_S43,E1_7,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day20_S43
E1_MGX_m7_day21_S73,E1_7,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day21_S73
E1_MGX_m7_day22_S158,E1_7,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day22_S158
E1_MGX_m7_day27_S113,E1_7,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day27_S113
E1_MGX_m7_day29_S176,E1_7,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day29_S176
E1_MGX_m7_day2_S120,E1_7,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day2_S120
E1_MGX_m7_day33_S21,E1_7,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day33_S21
E1_MGX_m7_day36_S155,E1_7,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day36_S155
E1_MGX_m7_day3_S187,E1_7,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day3_S187
E1_MGX_m7_day40_S150,E1_7,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day40_S150
E1_MGX_m7_day4_S225,E1_7,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day4_S225
E1_MGX_m7_day54_S236,E1_7,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day54_S236
E1_MGX_m7_day5_S7,E1_7,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day5_S7
E1_MGX_m7_day6_S34,E1_7,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day6_S34
E1_MGX_m7_day7_S63,E1_7,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day7_S63
E1_MGX_m7_day9_S137,E1_7,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_day9_S137
E1_MGX_m7_daycecum_S178,E1_7,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m7_daycecum_S178
E1_MGX_m8_day12_S100,E1_8,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day12_S100
E1_MGX_m8_day14_S136,E1_8,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day14_S136
E1_MGX_m8_day15_S171,E1_8,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day15_S171
E1_MGX_m8_day16_S156,E1_8,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day16_S156
E1_MGX_m8_day17_S200,E1_8,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day17_S200
E1_MGX_m8_day18_S238,E1_8,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day18_S238
E1_MGX_m8_day19_S16,E1_8,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day19_S16
E1_MGX_m8_day1_S102,E1_8,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day1_S102
E1_MGX_m8_day20_S45,E1_8,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day20_S45
E1_MGX_m8_day21_S75,E1_8,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day21_S75
E1_MGX_m8_day22_S173,E1_8,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day22_S173
E1_MGX_m8_day27_S116,E1_8,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day27_S116
E1_MGX_m8_day29_S191,E1_8,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day29_S191
E1_MGX_m8_day2_S135,E1_8,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day2_S135
E1_MGX_m8_day33_S114,E1_8,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day33_S114
E1_MGX_m8_day36_S158,E1_8,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day36_S158
E1_MGX_m8_day3_S190,E1_8,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day3_S190
E1_MGX_m8_day40_S153,E1_8,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day40_S153
E1_MGX_m8_day45_S175,E1_8,45,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day45_S175
E1_MGX_m8_day46_S183,E1_8,46,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day46_S183
E1_MGX_m8_day47_S192,E1_8,47,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day47_S192
E1_MGX_m8_day48_S201,E1_8,48,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day48_S201
E1_MGX_m8_day4_S228,E1_8,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day4_S228
E1_MGX_m8_day54_S239,E1_8,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day54_S239
E1_MGX_m8_day5_S9,E1_8,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day5_S9
E1_MGX_m8_day6_S36,E1_8,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day6_S36
E1_MGX_m8_day7_S65,E1_8,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day7_S65
E1_MGX_m8_day9_S138,E1_8,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_day9_S138
E1_MGX_m8_daycecum_S99,E1_8,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m8_daycecum_S99
E1_MGX_m9_day12_S103,E1_9,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day12_S103
E1_MGX_m9_day14_S139,E1_9,14,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day14_S139
E1_MGX_m9_day16_S171,E1_9,16,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day16_S171
E1_MGX_m9_day17_S203,E1_9,17,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day17_S203
E1_MGX_m9_day18_S241,E1_9,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day18_S241
E1_MGX_m9_day19_S18,E1_9,19,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day19_S18
E1_MGX_m9_day1_S117,E1_9,1,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day1_S117
E1_MGX_m9_day20_S48,E1_9,20,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day20_S48
E1_MGX_m9_day21_S77,E1_9,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day21_S77
E1_MGX_m9_day22_S174,E1_9,22,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day22_S174
E1_MGX_m9_day27_S119,E1_9,27,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day27_S119
E1_MGX_m9_day29_S192,E1_9,29,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day29_S192
E1_MGX_m9_day2_S136,E1_9,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day2_S136
E1_MGX_m9_day33_S117,E1_9,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day33_S117
E1_MGX_m9_day36_S161,E1_9,36,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day36_S161
E1_MGX_m9_day3_S193,E1_9,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day3_S193
E1_MGX_m9_day40_S156,E1_9,40,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day40_S156
E1_MGX_m9_day45_S178,E1_9,45,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day45_S178
E1_MGX_m9_day46_S186,E1_9,46,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day46_S186
E1_MGX_m9_day47_S195,E1_9,47,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day47_S195
E1_MGX_m9_day48_S204,E1_9,48,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day48_S204
E1_MGX_m9_day4_S231,E1_9,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day4_S231
E1_MGX_m9_day54_S242,E1_9,54,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day54_S242
E1_MGX_m9_day5_S11,E1_9,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day5_S11
E1_MGX_m9_day6_S38,E1_9,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day6_S38
E1_MGX_m9_day7_S67,E1_9,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day7_S67
E1_MGX_m9_day9_S153,E1_9,9,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_day9_S153
E1_MGX_m9_daycecum_S100,E1_9,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E1_mgx/fastq/,E1_MGX_m9_daycecum_S100
E2_MGX_113m1_day12_S1378,E2_1,12,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day12_S1378
E2_MGX_113m1_day18_S1419,E2_1,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day18_S1419
E2_MGX_113m1_day21_S1173,E2_1,21,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day21_S1173
E2_MGX_113m1_day25_S1197,E2_1,25,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day25_S1197
E2_MGX_113m1_day28_S1211,E2_1,28,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day28_S1211
E2_MGX_113m1_day2_S1046,E2_1,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day2_S1046
E2_MGX_113m1_day33_S1231,E2_1,33,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day33_S1231
E2_MGX_113m1_day35_S1244,E2_1,35,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day35_S1244
E2_MGX_113m1_day3_S1062,E2_1,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day3_S1062
E2_MGX_113m1_day43_S1264,E2_1,43,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day43_S1264
E2_MGX_113m1_day4_S1301,E2_1,4,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day4_S1301
E2_MGX_113m1_day50_S1275,E2_1,50,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day50_S1275
E2_MGX_113m1_day55_S1100,E2_1,55,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day55_S1100
E2_MGX_113m1_day5_S1317,E2_1,5,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day5_S1317
E2_MGX_113m1_day6_S1331,E2_1,6,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day6_S1331
E2_MGX_113m1_day7_S1345,E2_1,7,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day7_S1345
E2_MGX_113m1_day8_S1360,E2_1,8,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_day8_S1360
E2_MGX_113m1_daycecum_S1102,E2_1,100,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_daycecum_S1102
E2_MGX_113m1_daysmallint_S1101,E2_1,200,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m1_daysmallint_S1101
E2_MGX_113m2_day15_S1401,E2_2,15,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day15_S1401
E2_MGX_113m2_day18_S1420,E2_2,18,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day18_S1420
E2_MGX_113m2_day28_S1212,E2_2,28,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day28_S1212
E2_MGX_113m2_day2_S1047,E2_2,2,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day2_S1047
E2_MGX_113m2_day35_S1245,E2_2,35,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day35_S1245
E2_MGX_113m2_day3_S1063,E2_2,3,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day3_S1063
E2_MGX_113m2_day43_S1265,E2_2,43,NA,NA,0,/scratch/users/dpwong/kim_barcodes/E2_metagenomics/E2_MGX_SRA2/,E2_MGX_113m2_day43_S1265
